insee;gid;lon;lat
69385;170;4,8253871;45,7575324
69204;171;4,7859128;45,6909403
69149;172;4,8058519;45,7196514
69384;173;4,8390109;45,7743442
69382;175;4,8166814;45,7459977
69386;176;4,8511171;45,7770642
69259;177;4,8839802;45,7132861
69149;178;4,8047889;45,7109725
69389;180;4,8301161;45,7988767
69290;183;4,9635649;45,6933425
69266;184;4,8838418;45,7805296
69290;185;4,9317969;45,6963368
69096;186;4,799366;45,6103553
69149;187;4,8158328;45,7146349
69266;188;4,9021166;45,7675733
69259;189;4,9015845;45,7126616
69290;191;4,9296562;45,7002479
69389;193;4,8127199;45,7861684
69040;194;4,7909579;45,7917649
69282;195;4,989294;45,7881425
69383;196;4,8416924;45,7608172
69034;197;4,8280696;45,7934607
69266;198;4,9017273;45,7675127
69387;200;4,8223617;45,7221282
69387;201;4,8423215;45,7463357
69383;202;4,8665263;45,7517751
69387;203;4,8422861;45,7455343
69044;205;4,7454596;45,7825114
69386;206;4,8510138;45,7769903
69149;207;4,8082372;45,7063921
69383;209;4,848224;45,7582094
69386;210;4,8531989;45,7769173
69383;211;4,8675113;45,7538473
69382;212;4,8343789;45,7648017
69290;213;4,9296035;45,7025838
69244;214;4,7837919;45,7658056
69290;216;4,942489;45,697175
69383;217;4,8723378;45,7481474
69290;218;4,9438767;45,6909763
69389;219;4,8318997;45,7972239
69149;220;4,8097278;45,7160643
69044;221;4,7442453;45,7782804
69271;222;4,9557249;45,7471944
69387;223;4,8218078;45,72122
69290;224;4,9810519;45,6964421
69384;225;4,8165341;45,7748502
69290;226;4,9489653;45,6954396
69387;227;4,8533559;45,7495583
69387;228;4,8524296;45,7517829
69266;231;4,8807;45,7688703
69149;232;4,806865;45,7196476
69117;233;4,7436831;45,8422996
69387;235;4,8376526;45,7376197
69381;236;4,8267402;45,7731155
69387;238;4,8218219;45,7227214
69385;239;4,7977082;45,7593235
69266;240;4,8834099;45,7806235
69383;241;4,8869952;45,7489825
69388;242;4,8673779;45,7303507
69266;244;4,8836555;45,7841787
69386;245;4,8578123;45,780162
69276;246;4,8761318;45,6671411
69142;247;4,8047572;45,7248964
69292;249;4,8676181;45,8155032
69290;251;4,9360979;45,6886843
69381;252;4,8269225;45,7730294
69382;253;4,8354357;45,7562327
69383;254;4,8821855;45,7527889
69034;255;4,8459415;45,7842343
69149;256;4,8056013;45,7112324
69149;257;4,8076095;45,7072287
69290;258;4,9687408;45,6945249
69389;259;4,8039745;45,7792962
69386;261;4,8525796;45,7779242
69034;262;4,8670992;45,788687
69199;263;4,854543;45,7021375
69096;264;4,7817264;45,5976673
69387;265;4,8252624;45,720995
69384;268;4,8341715;45,7746675
69387;269;4,8216601;45,7307834
69290;271;4,946541;45,6948635
69381;272;4,8258339;45,7692791
69388;273;4,8673599;45,7303814
69384;276;4,8341732;45,7746808
69388;277;4,8583101;45,7401807
69260;278;4,8150305;45,6477295
69383;279;4,8639173;45,7595233
69266;280;4,8791011;45,766142
69279;281;5,030251;45,7955477
69290;282;4,9425528;45,6992117
69199;283;4,8533859;45,7027955
69382;288;4,8337938;45,7606449
69389;289;4,7976532;45,7902813
69069;293;4,7233708;45,7457597
69149;294;4,8059668;45,719575
69266;295;4,8836636;45,784161
69142;296;4,8163468;45,7259461
69290;297;4,9374677;45,6952382
69290;298;4,9426072;45,6920929
69387;300;4,8504115;45,7484914
69387;301;4,8480546;45,748809
69266;302;4,883579;45,7804055
69081;303;4,7778048;45,7728133
69081;304;4,7701203;45,7825318
69387;305;4,8243727;45,7204629
69387;307;4,8362112;45,7388784
69383;308;4,8945016;45,7490327
69381;309;4,8335508;45,7667629
69290;310;4,9454644;45,6925371
69385;311;4,8156203;45,7606905
69384;312;4,830671;45,7749436
69388;316;4,8689186;45,7431225
69385;317;4,8216222;45,7549672
69142;318;4,8089439;45,7264195
69382;320;4,8315239;45,7550409
69204;321;4,7873151;45,6916441
69387;323;4,8250846;45,7324706
69202;324;4,8030452;45,7370799
69387;326;4,8540898;45,7468584
69259;327;4,8854281;45,7095424
69386;328;4,8425808;45,7751185
69381;329;4,8355809;45,7746431
69388;330;4,8544776;45,7390127
69386;331;4,8426305;45,7755893
69266;332;4,8798297;45,7662372
69382;333;4,8200526;45,7487475
69383;337;4,8685547;45,7582772
69387;338;4,823894;45,7201686
69383;339;4,8952514;45,748102
69081;340;4,7776832;45,7746653
69382;341;4,8148221;45,7436566
69387;342;4,8218489;45,7226949
69044;343;4,7442235;45,7783492
69259;344;4,885283;45,6814097
69383;345;4,867685;45,7518635
69292;346;4,8731072;45,8274715
69034;348;4,8326311;45,7834999
69034;349;4,8635453;45,8128008
69260;350;4,8142762;45,6464854
69383;355;4,8817061;45,7526796
69202;356;4,8059886;45,7377122
69386;357;4,8550687;45,7755101
69266;358;4,8836743;45,7807659
69202;359;4,8059719;45,7375748
69383;360;4,8724054;45,748292
69387;361;4,8376901;45,7374849
69292;362;4,8668716;45,8275713
69383;363;4,8483244;45,7581958
69266;364;4,8624158;45,7702866
69290;365;4,9512432;45,695977
69266;366;4,8837219;45,7866348
69266;367;4,883872;45,7808721
69034;368;4,8438112;45,7976211
69388;369;4,8578875;45,7402849
69388;370;4,877337;45,74043
69044;371;4,7405295;45,7788746
69290;372;4,9413822;45,7012525
69387;373;4,8256323;45,7393374
69383;374;4,8521127;45,7573315
69384;377;4,8383275;45,7809364
69290;378;4,9454879;45,6963158
69383;380;4,8639251;45,7599326
69260;381;4,8145102;45,6513116
69081;382;4,7701572;45,7833955
69385;383;4,8238877;45,7626047
69385;384;4,8252947;45,7575904
69290;385;4,9510679;45,6896932
69384;386;4,8393342;45,7749601
69387;387;4,854542;45,7453472
69149;389;4,8068846;45,7079467
69266;390;4,8835553;45,7803947
69266;391;4,8729103;45,7616703
69381;392;4,8216548;45,7688168
69034;393;4,8434059;45,7973841
69127;394;4,719462;45,7857623
69387;395;4,8429852;45,7466828
69290;396;4,9624032;45,6946915
69034;397;4,8497439;45,8007215
69275;398;4,9569146;45,7707109
69290;399;4,937686;45,6963995
69384;400;4,8381996;45,7755064
69384;402;4,8327195;45,7773343
69275;404;4,9679596;45,7593688
69389;405;4,8163126;45,7902299
69385;407;4,8232121;45,7614612
69386;408;4,8515958;45,7744868
69387;409;4,8362656;45,7388714
69382;410;4,8348636;45,7563965
69385;411;4,8147491;45,7586983
69384;412;4,825054;45,7823307
69034;414;4,8303054;45,7905388
69266;415;4,8799781;45,7662786
69116;416;4,7761311;45,8357369
69387;418;4,8346436;45,7395957
69204;420;4,785979;45,6917058
69381;422;4,83168;45,7721774
69266;423;4,8801605;45,7661607
69290;424;4,9455428;45,6925612
69266;425;4,883905;45,7809282
69149;426;4,8051036;45,715255
69273;427;4,8986738;45,6715609
69244;428;4,7728539;45,7576188
69382;429;4,8351029;45,7631367
69290;430;4,9351493;45,6947373
69382;431;4,8206657;45,7491752
69389;436;4,8092996;45,7670543
69387;437;4,8331319;45,7414497
69256;438;4,911007;45,7688444
69389;439;4,8113244;45,7868918
69387;440;4,8260791;45,7365859
69387;442;4,8258032;45,7213249
69389;443;4,8128255;45,7861012
69388;444;4,8680651;45,7370006
69387;446;4,8242794;45,7313618
69385;450;4,7870004;45,7553945
69383;451;4,8517524;45,7574173
69081;453;4,7685881;45,7829115
69389;454;4,8131037;45,788129
69034;455;4,8643959;45,7877024
69386;456;4,8407288;45,7684538
69388;457;4,8669218;45,7390439
69385;458;4,8209342;45,7599486
69266;459;4,8809811;45,7677744
69271;461;4,953848;45,7416927
69034;462;4,849013;45,7912673
69388;463;4,8831411;45,732525
69266;464;4,8613579;45,7743423
69387;467;4,822518;45,7204948
69384;468;4,8203309;45,7793941
69385;470;4,7942805;45,7587501
69388;472;4,8678374;45,7402419
69387;473;4,8553125;45,7455438
69385;474;4,8240744;45,7587966
69387;475;4,8252584;45,7324699
69381;476;4,8216573;45,7680186
69387;477;4,8472647;45,7458124
69381;479;4,8200798;45,7688172
69382;480;4,8346488;45,7618295
69381;481;4,8228476;45,768202
69202;482;4,7980093;45,7387994
69290;483;4,9464696;45,6962951
69266;484;4,8770601;45,7637212
69385;485;4,8216073;45,7585953
69096;486;4,7799721;45,5995383
69385;489;4,7986547;45,7618814
69387;491;4,852985;45,7495747
69276;492;4,8761842;45,676058
69034;493;4,8491631;45,7948075
69290;494;4,9412194;45,7012292
69385;495;4,8163727;45,7632276
69385;496;4,8215988;45,7632979
69381;497;4,8351347;45,7745544
69389;498;4,7989249;45,777865
69389;499;4,816491;45,7903365
69385;500;4,8240657;45,7629679
69266;501;4,8705762;45,7709453
69266;502;4,8791658;45,766337
69034;504;4,8449848;45,7834793
69385;505;4,821393;45,7593689
69382;506;4,8143769;45,7425748
69290;507;4,9448003;45,6921908
69290;508;4,9339852;45,6935556
69387;510;4,8254315;45,7211006
69387;511;4,8557901;45,7434682
69290;513;4,9457477;45,6922596
69387;514;4,8220895;45,7252194
69259;516;4,8849521;45,7124842
69266;517;4,8906157;45,7595705
69387;521;4,8284429;45,7427888
69081;522;4,7672371;45,7831903
69386;523;4,8504473;45,777877
69034;524;4,849143;45,7915613
69383;525;4,8821554;45,7529752
69383;526;4,8639228;45,7597993
69385;527;4,8227239;45,7628144
69290;528;4,9556816;45,6934624
69386;529;4,866957;45,7650384
69381;532;4,8335251;45,766893
69381;533;4,831968;45,7720364
69388;536;4,8579253;45,7403416
69266;537;4,8769161;45,7637219
69385;538;4,7986864;45,7619008
69384;539;4,8359338;45,7794757
69044;540;4,73972;45,7800713
69382;541;4,8152611;45,7442093
69389;545;4,8292491;45,7996317
69044;546;4,7361215;45,7824746
69385;547;4,824191;45,7630119
69387;548;4,8532769;45,7494272
69207;549;4,8031511;45,8839262
69260;551;4,815046;45,6479901
69387;552;4,8254518;45,7319069
69149;553;4,813149;45,7166559
69388;555;4,8559635;45,7371088
69271;556;4,9698792;45,737891
69034;557;4,8582617;45,8026849
69383;559;4,8669527;45,7519271
69383;561;4,8683173;45,7519968
69387;562;4,8256802;45,7289778
69290;564;4,9353967;45,6950389
69384;566;4,8360049;45,7795814
69381;567;4,8328652;45,766147
69266;568;4,8942593;45,7545013
69383;569;4,8954653;45,7480453
69088;570;4,8551772;45,8319393
69387;574;4,8553499;45,7455059
69266;575;4,8834195;45,7866795
69168;576;4,8453549;45,8505772
69202;578;4,7885941;45,7414249
69387;580;4,8362343;45,7384429
69259;582;4,8988233;45,7172735
69290;583;4,9351432;45,6946417
69266;584;4,8809882;45,7676504
69266;585;4,8836439;45,7863817
69389;588;4,8129483;45,7862435
69149;590;4,80664;45,7128358
69381;591;4,8330929;45,7704741
69387;592;4,8546401;45,7471909
69385;594;4,8214623;45,7632617
69387;595;4,854005;45,7468936
69266;596;4,8836524;45,7807545
69290;597;4,955807;45,6934671
69382;598;4,8315804;45,7551554
69266;599;4,9022168;45,7678636
69034;600;4,8539072;45,8014693
69383;601;4,8768231;45,7487873
69266;602;4,883429;45,7808443
69387;604;4,8260721;45,7214885
69260;605;4,8058628;45,6338857
69244;606;4,7863999;45,7644204
69385;607;4,7802359;45,7518437
69266;608;4,8836321;45,7841741
69385;609;4,816678;45,7631596
69387;610;4,824297;45,7284016
69383;612;4,8416186;45,7607588
69271;613;4,9549501;45,746275
69290;614;4,9376906;45,696489
69266;615;4,878646;45,7588864
69290;616;4,9414517;45,7012622
69387;618;4,8257349;45,7291909
69034;619;4,8498058;45,7919938
69382;623;4,823172;45,745169
69389;624;4,8039474;45,7792377
69386;625;4,840655;45,7679346
69389;626;4,8291606;45,7996356
69204;627;4,7868951;45,6917146
69296;628;4,8405316;45,639366
69290;629;4,9463189;45,6949219
69381;631;4,8339398;45,7668178
69207;632;4,8042579;45,885603
69383;633;4,8570028;45,7555001
69149;634;4,8079991;45,7068105
69389;635;4,8112983;45,7869072
69384;636;4,8350348;45,7746969
69081;637;4,7775621;45,7745887
69266;638;4,884313;45,7543477
69385;639;4,8212027;45,757912
69266;640;4,8774462;45,7551007
69387;641;4,8253768;45,732216
69266;643;4,8882874;45,7631309
69385;644;4,7801475;45,7516028
69387;645;4,824847;45,7236704
69383;646;4,8944646;45,7490751
69266;647;4,8832714;45,7807049
69387;649;4,8405476;45,7558893
69271;650;4,9703648;45,7401002
69389;651;4,8304351;45,7968306
69244;652;4,7726796;45,7576918
69382;653;4,8358242;45,7604358
69382;654;4,835081;45,7617047
69266;656;4,8791224;45,7662103
69387;658;4,8563773;45,7435292
69382;659;4,8235071;45,7444193
69149;661;4,8075009;45,7197547
69290;662;4,9411039;45,6984174
69089;663;4,7695725;45,7488044
69386;664;4,840936;45,764583
69149;665;4,8131188;45,7164862
69149;667;4,8131661;45,7164581
69382;668;4,8208096;45,7419602
69149;669;4,8157468;45,7151587
69381;670;4,8337924;45,7668573
69149;672;4,805627;45,7127256
69266;674;4,8835684;45,7804631
69382;675;4,8154918;45,7444125
69034;677;4,8283236;45,7907641
69149;678;4,8095505;45,7160867
69260;679;4,8134936;45,645244
69387;680;4,8401815;45,7553091
69142;681;4,8092316;45,7269372
69385;682;4,8206298;45,7592959
69191;684;4,827814;45,8267041
69271;685;4,9705479;45,7400558
69149;686;4,802691;45,717663
69081;687;4,7690615;45,7837364
69202;688;4,80774;45,7463354
69384;689;4,8356307;45,7795934
69387;691;4,8530828;45,7469527
69384;692;4,8305952;45,7749109
69389;693;4,8223806;45,7941385
69388;694;4,8772677;45,7272294
69384;695;4,8357161;45,7796835
69389;697;4,8046092;45,7667884
69202;698;4,7916223;45,7425621
69149;699;4,8159046;45,7141922
69266;700;4,8838967;45,780888
69199;701;4,8533846;45,7035006
69387;702;4,8426762;45,7518544
69387;703;4,8570367;45,7442045
69081;704;4,7775795;45,7737125
69386;706;4,8472777;45,7641863
69290;707;4,9558546;45,6934291
69282;708;4,9842777;45,7925102
69191;709;4,8175761;45,8143172
69384;710;4,8305432;45,7749884
69034;711;4,8296363;45,7955157
69387;712;4,8351444;45,750336
69383;713;4,8587366;45,7621949
69387;714;4,8231157;45,7241657
69387;715;4,8257458;45,7212918
69266;717;4,8807003;45,7678317
69149;718;4,8070387;45,7165295
69260;720;4,8056079;45,6340151
69266;721;4,8759704;45,7550695
69387;722;4,8498965;45,7482032
69387;723;4,8248423;45,7207438
69387;724;4,8377545;45,7374288
69389;726;4,8008725;45,7733843
69260;727;4,814478;45,6464282
69384;728;4,8127856;45,7818228
69149;729;4,805587;45,711265
69387;730;4,8443264;45,7496832
69044;731;4,7457432;45,7826697
69266;732;4,8603563;45,7737289
69388;733;4,8579424;45,740301
69290;734;4,9319816;45,695068
69382;735;4,8144385;45,742927
69382;736;4,819602;45,7485267
69387;737;4,8216738;45,7249244
69149;738;4,8073494;45,7193037
69034;739;4,8503084;45,7920107
69387;741;4,8232423;45,7242386
69152;742;4,8107283;45,7010621
69207;743;4,8037808;45,8844654
69389;745;4,8288382;45,7972721
69387;747;4,8258616;45,7396093
69382;749;4,8207667;45,7456901
69127;750;4,7276216;45,7872934
69381;751;4,8198813;45,7681729
69383;754;4,8639839;45,7593735
69034;755;4,838928;45,7820611
69386;760;4,8518517;45,7744734
69387;762;4,8242072;45,7304641
69382;763;4,8208956;45,741927
69387;764;4,8426217;45,7461023
69244;765;4,778527;45,765622
69290;766;4,9410988;45,6983295
69387;767;4,8350352;45,7400993
69387;768;4,8230644;45,7357094
69385;769;4,797625;45,7594381
69381;770;4,8319107;45,7722771
69381;771;4,832768;45,7662171
69275;772;4,9619661;45,7796579
69142;773;4,8136542;45,7302251
69383;774;4,8688033;45,7530804
69388;775;4,8828294;45,732392
69034;777;4,8507305;45,7914983
69382;778;4,833496;45,757788
69382;779;4,8347024;45,7629273
69266;780;4,8787152;45,7588688
69382;781;4,8257661;45,7543171
69149;782;4,8006846;45,7190705
69383;783;4,8633378;45,7510774
69088;784;4,8551966;45,8319171
69250;785;4,7153672;45,8141193
69386;786;4,8407784;45,7669902
69089;787;4,7673543;45,7413116
69034;788;4,848573;45,7970872
69381;790;4,8335555;45,7667385
69385;791;4,8017891;45,7569941
69387;793;4,8251797;45,7324675
69387;795;4,8216777;45,7243401
69387;798;4,8424016;45,745423
69149;801;4,8073386;45,7191152
69385;802;4,8216061;45,7584516
69266;803;4,8850866;45,7594353
69266;804;4,8836504;45,7863853
69069;805;4,7313367;45,7524844
69385;807;4,8208408;45,7592112
69387;808;4,8234485;45,7243649
69087;809;4,8497944;45,8405119
69290;810;4,9803502;45,7006408
69381;811;4,829014;45,7728931
69387;812;4,8338002;45,7487623
69290;813;4,9817526;45,696606
69389;816;4,8313319;45,7972288
69382;817;4,8143252;45,7424749
69387;820;4,8221143;45,7245889
69266;821;4,8801364;45,7658988
69290;822;4,9804575;45,7006767
69382;823;4,8172165;45,7460534
69266;824;4,8864456;45,7667328
69256;825;4,9280012;45,7704085
69290;826;4,930233;45,6973083
69204;828;4,7864812;45,691785
69387;830;4,8404907;45,7516808
69382;833;4,8173788;45,7462439
69290;834;4,9644966;45,6974463
69244;835;4,7843716;45,7654012
69386;837;4,8473404;45,7645103
69266;838;4,8937737;45,7560122
69385;839;4,8239707;45,7625716
69034;840;4,8507359;45,7913929
69292;841;4,8687988;45,825828
69381;842;4,8319861;45,7721538
69290;843;4,9460337;45,6929139
69290;844;4,9291199;45,70232
69385;845;4,7914199;45,7597072
69385;846;4,8239236;45,7587485
69275;850;4,9649175;45,7976007
69382;852;4,8351044;45,7616991
69382;853;4,835209;45,7617487
69387;856;4,8418133;45,7457806
69244;857;4,7669768;45,7625313
69266;858;4,8800801;45,7663254
69388;859;4,8895906;45,7353272
69290;860;4,9425857;45,6961611
69266;861;4,8838898;45,7806355
69382;863;4,8358253;45,7605391
69091;864;4,7654002;45,5861872
69384;865;4,8311749;45,7810527
69384;866;4,8333539;45,7816364
69044;868;4,7442153;45,7783296
69383;871;4,8653428;45,7571389
69383;872;4,880859;45,7524297
69385;873;4,8161655;45,7631606
69072;874;4,7578727;45,8093099
69290;877;4,9333896;45,7042676
69266;878;4,8774564;45,7631503
69290;879;4,9462803;45,6946956
69387;880;4,824348;45,7204463
69385;881;4,8224428;45,7589408
69290;882;4,958301;45,6936326
69385;884;4,8032677;45,7588912
69286;885;4,8959882;45,8247309
69266;887;4,8942776;45,7546428
69260;890;4,8152773;45,6476554
69382;891;4,8142844;45,7405901
69266;892;4,8952786;45,756274
69388;894;4,8834191;45,7317239
69383;895;4,8569887;45,75553
69046;896;4,7808422;45,6400229
69266;897;4,8771032;45,763413
69149;898;4,8155383;45,7139859
69387;899;4,8381079;45,7524962
69266;900;4,8798843;45,7658464
69149;901;4,8153666;45,7162257
69389;902;4,8121939;45,7864035
69382;903;4,8257674;45,7544565
69389;904;4,8079949;45,7764315
69387;905;4,8403746;45,7558369
69290;907;4,9533189;45,6894441
69381;908;4,8338689;45,766954
69383;909;4,8686411;45,7584459
69382;910;4,8142457;45,7420075
69149;911;4,8067526;45,7065665
69044;912;4,7348356;45,7850484
69387;913;4,8404122;45,7516998
69386;914;4,8413631;45,773625
69389;915;4,8320559;45,7972836
69385;916;4,8233824;45,7615045
69387;917;4,8502533;45,7480038
69383;918;4,8664217;45,7518003
69386;919;4,8534252;45,776846
69271;920;4,9719176;45,7390986
69385;921;4,8192479;45,755538
69149;922;4,8026015;45,7130472
69384;924;4,8348936;45,7795262
69385;925;4,8160468;45,7551361
69381;926;4,8378746;45,7733222
69290;927;4,932155;45,6941864
69386;928;4,8453617;45,7662863
69381;929;4,8337897;45,7668761
69387;930;4,8429609;45,7520752
69202;932;4,7797092;45,726794
69266;933;4,8730965;45,7617757
69271;935;4,9791143;45,7496583
69290;936;4,895943;45,7030419
69149;937;4,7927354;45,7214031
69266;940;4,8791068;45,766337
69385;942;4,8190903;45,7555448
69081;943;4,7706973;45,7830962
69034;945;4,8460222;45,7842985
69387;946;4,8340642;45,7490799
69266;947;4,8617563;45,7744229
69389;948;4,7947222;45,786463
69290;949;4,9357676;45,6954193
69387;950;4,8479989;45,7488118
69383;951;4,8747311;45,7525044
69081;952;4,7746398;45,7793055
69034;953;4,8305937;45,7904697
69244;957;4,7669251;45,7628003
69387;958;4,8247702;45,725917
69149;960;4,7925981;45,7213999
69387;961;4,8248968;45,7322305
69389;962;4,8080112;45,7779761
69290;964;4,9355227;45,7058754
69388;965;4,8606067;45,7485087
69388;966;4,8711127;45,7445373
69149;967;4,8042901;45,7140274
69096;968;4,7816737;45,5977715
69384;969;4,8396999;45,7805604
69260;971;4,8153558;45,6478626
69383;973;4,856984;45,7555071
69292;974;4,8697067;45,8265237
69271;976;4,9698839;45,7379271
69091;977;4,7713615;45,5896878
69207;978;4,8024422;45,8860721
69282;981;4,9780147;45,7958411
69290;982;4,9192459;45,717704
69387;983;4,8375024;45,7371704
69383;985;4,8937951;45,7473773
69044;986;4,7407753;45,7786344
69290;987;4,9452811;45,6910782
69271;988;4,9535395;45,7405726
69388;989;4,8677031;45,7400759
69286;990;4,8960137;45,8248425
69387;991;4,8404219;45,7516535
69387;992;4,821007;45,7282398
69386;993;4,8518763;45,7744917
69383;994;4,8808909;45,7524738
69290;995;4,9530521;45,6894226
69387;996;4,8396844;45,7355041
69389;997;4,829676;45,7994059
69383;998;4,8759315;45,7558078
69381;1000;4,831854;45,7719309
69386;1002;4,8556824;45,7849049
69149;1003;4,8060267;45,7117583
69276;1004;4,8814756;45,6661258
69044;1005;4,739314;45,7820318
69383;1006;4,8666128;45,7506374
69266;1007;4,8782189;45,7588537
69386;1008;4,854288;45,7742391
69266;1009;4,8838009;45,7808346
69386;1010;4,8543332;45,7743229
69081;1011;4,7698313;45,782304
69387;1012;4,8209194;45,7254378
69389;1013;4,8036041;45,7792833
69149;1014;4,8053525;45,7132887
69290;1016;4,9351868;45,6950441
69290;1017;4,9367233;45,6993229
69382;1018;4,817236;45,7464619
69290;1019;4,9358051;45,695683
69387;1021;4,838068;45,7526747
69388;1022;4,8834381;45,741628
69149;1025;4,8060555;45,7097601
69386;1026;4,8516238;45,7744642
69266;1027;4,8772108;45,7593299
69381;1028;4,8336715;45,7695443
69382;1029;4,8350569;45,7633538
69149;1030;4,8061389;45,7123867
69387;1031;4,8263518;45,7214326
69286;1032;4,8964278;45,8249255
69386;1033;4,8549788;45,7753143
69040;1034;4,7931921;45,7945748
69383;1035;4,885648;45,7463285
69387;1036;4,8228103;45,7211348
69127;1037;4,7212524;45,7868303
69290;1038;4,9557489;45,689979
69383;1039;4,8482362;45,7581529
69387;1040;4,8225759;45,7245082
69202;1041;4,8020992;45,7501013
69266;1042;4,8624623;45,7702354
69266;1043;4,8800372;45,7658988
69149;1044;4,8130068;45,716669
69383;1045;4,8807264;45,752511
69387;1046;4,8278565;45,7419628
69096;1047;4,7815818;45,5978296
69387;1049;4,8386766;45,7514528
69387;1050;4,8226853;45,7208857
69275;1051;4,9438913;45,767872
69385;1052;4,8270874;45,7618413
69266;1053;4,8835521;45,7807011
69290;1054;4,932396;45,6936797
69081;1055;4,7551426;45,7843559
69275;1056;4,9605613;45,7955478
69149;1057;4,7893337;45,7209645
69202;1058;4,8068892;45,746211
69386;1059;4,8410587;45,7731863
69290;1061;4,9367802;45,6994311
69292;1063;4,8690744;45,8260681
69382;1064;4,8351508;45,756315
69149;1065;4,8068994;45,7077096
69149;1066;4,8074707;45,7073425
69149;1067;4,8107356;45,7210665
69384;1068;4,8355301;45,779522
69271;1070;4,9536909;45,7415807
69142;1071;4,8163045;45,7259399
69091;1072;4,774999;45,5878095
69149;1073;4,8059125;45,7112654
69387;1074;4,8472792;45,745071
69282;1075;4,9849404;45,7929962
69383;1076;4,8687988;45,7581371
69384;1077;4,8321735;45,7811899
69385;1078;4,8159514;45,7633444
69116;1079;4,7730976;45,8326228
69382;1080;4,8202797;45,7490032
69386;1081;4,8425393;45,7753387
69389;1082;4,8046183;45,762658
69271;1083;4,9742897;45,7501937
69383;1084;4,8514389;45,7573869
69389;1085;4,8257711;45,8001706
69149;1086;4,806884;45,7064406
69387;1087;4,8253449;45,7324683
69286;1088;4,9044647;45,8185812
69266;1089;4,8856733;45,7611997
69382;1090;4,8345662;45,7617123
69382;1091;4,8232047;45,7452069
69260;1092;4,8143861;45,6466869
69266;1094;4,883203;45,7808848
69266;1097;4,8797931;45,7662674
69385;1099;4,8190835;45,7556347
69034;1101;4,8482672;45,7968106
69387;1104;4,8544764;45,746587
69387;1105;4,8278106;45,7299205
69381;1107;4,8337954;45,7668375
69127;1108;4,7164941;45,7908153
69266;1109;4,8834501;45,7808469
69382;1110;4,814139;45,7405262
69387;1111;4,8480477;45,7487355
69384;1112;4,83563;45,7795551
69386;1113;4,8406376;45,7680571
69387;1114;4,8429581;45,7519634
69381;1115;4,8216041;45,7726786
69292;1116;4,8695328;45,8166706
69382;1117;4,8140605;45,7404632
69271;1118;4,9541385;45,7435588
69387;1119;4,8212655;45,7300866
69149;1120;4,8068987;45,7143572
69290;1121;4,9425709;45,6991571
69266;1122;4,8768569;45,7634356
69034;1123;4,8498052;45,7919833
69389;1124;4,8260364;45,8001996
69029;1125;4,9105581;45,7429376
69387;1126;4,8233025;45,7242783
69387;1128;4,8226398;45,724143
69266;1129;4,8835758;45,7807138
69388;1130;4,8690726;45,7434628
69149;1131;4,8157113;45,7153661
69149;1132;4,8052442;45,7133693
69278;1133;4,8316461;45,8939894
69244;1134;4,7845177;45,7651102
69382;1136;4,8343285;45,7629087
69381;1137;4,8320606;45,7720313
69383;1139;4,8654521;45,7571803
69149;1140;4,8182412;45,7182452
69387;1141;4,8254276;45,7320299
69387;1143;4,8418429;45,7455259
69202;1144;4,7925579;45,7441567
69385;1145;4,8133361;45,7627933
69388;1146;4,8689526;45,7431817
69100;1148;4,8318735;45,6897763
69040;1149;4,7914115;45,7960188
69387;1150;4,8349233;45,7501709
69384;1151;4,8154777;45,781641
69266;1152;4,8835949;45,780335
69384;1153;4,8203311;45,7793263
69266;1154;4,8834075;45,7803271
69266;1155;4,8772633;45,7631465
69381;1156;4,8330532;45,7705252
69383;1157;4,8938059;45,7472783
69381;1158;4,8287961;45,772888
69382;1160;4,8318804;45,7620136
69384;1161;4,830651;45,7749605
69387;1162;4,8214628;45,7323781
69387;1163;4,8498781;45,7481307
69282;1164;4,9894951;45,7882948
69290;1166;4,9812346;45,6964082
69384;1168;4,8399135;45,7794794
69387;1169;4,8472922;45,7451286
69381;1170;4,8315366;45,7678338
69387;1171;4,8540051;45,745454
69149;1172;4,813102;45,716665
69149;1173;4,7917829;45,7210078
69100;1174;4,8275806;45,6619775
69207;1176;4,8034879;45,8844093
69387;1177;4,8211236;45,7254985
69260;1178;4,81424;45,6525973
69387;1179;4,8382848;45,7525097
69381;1180;4,8330147;45,7705168
69290;1181;4,9462915;45,694657
69149;1182;4,8025117;45,7130566
69382;1183;4,8354477;45,7603606
69290;1184;4,9543861;45,6945518
69387;1185;4,8504021;45,748453
69266;1186;4,8794469;45,7662534
69278;1188;4,8297208;45,89248
69389;1189;4,8267666;45,8007863
69279;1191;5,0470255;45,7956581
69389;1192;4,8313658;45,7971875
69266;1193;4,8834615;45,7866841
69385;1194;4,8269037;45,761816
69386;1195;4,8505824;45,7836283
69266;1196;4,8623878;45,7702258
69383;1200;4,8675724;45,7519754
69290;1201;4,9512231;45,6961433
69388;1202;4,8704656;45,7249799
69202;1204;4,8065947;45,7463279
69383;1205;4,8873888;45,7492593
69081;1206;4,7803542;45,7914097
69292;1207;4,8688985;45,819969
69385;1208;4,789983;45,7489199
69290;1209;4,9644772;45,6973492
69149;1210;4,8068241;45,7197117
69388;1211;4,8829515;45,7325929
69385;1212;4,8192191;45,7555581
69385;1213;4,8189108;45,7556009
69096;1214;4,7993821;45,6102155
69385;1215;4,8145162;45,756829
69383;1216;4,851415;45,7571998
69387;1217;4,8404795;45,7517251
69034;1219;4,8510193;45,791667
